OBJECTID,Water_Quality,lon,lat
1776,2014,-81.5715,30.3338
1777,3448,-81.5715,30.3338
1778,4611,-81.5715,30.3338
1779,410,-81.5715,30.3338
1780,1785,-81.5715,30.3338
1781,327,-81.5715,30.3338
1782,132,-81.5715,30.3338
1783,24196,-81.5715,30.3338
1784,544,-81.5715,30.3338
1785,98,-81.5715,30.3338
1786,435,-81.5715,30.3338
1787,2014,-81.5715,30.3338
1788,24196,-81.5715,30.3338
1789,563,-81.57,30.3249
1790,987,-81.57,30.3249
1791,712,-81.57,30.3249
1792,1380,-81.57,30.3249
1793,959,-81.57,30.3249
1794,816,-81.57,30.3249
1795,1300,-81.57,30.3249
1796,86,-81.5698,30.3554
1797,7270,-81.5698,30.3554
1798,24196,-81.5698,30.3554
1799,24196,-81.5698,30.3554
1800,2755,-81.5698,30.3554
1801,2909,-81.5698,30.3554
1802,4610,-81.5698,30.3554
1803,3076,-81.5698,30.3554
1804,12033,-81.5698,30.3554
1805,148,-81.5698,30.3554
1806,1670,-81.5698,30.3554
1807,2247,-81.5698,30.3554
1808,4350,-81.5698,30.3554
1809,12033,-81.5698,30.3554
1810,19863,-81.5698,30.3554
1811,24196,-81.5698,30.3554
1812,1455,-81.5698,30.3554
1813,14136,-81.5698,30.3554
1814,19863,-81.5698,30.3554
1815,933,-81.5687,30.345
1816,12997,-81.5687,30.345
1817,1607,-81.5687,30.345
1818,384,-81.5687,30.345
1819,1180,-81.5687,30.345
1820,161,-81.5687,30.345
1821,85,-81.5687,30.345
1822,173,-81.5687,30.345
1823,5172,-81.5687,30.345
1824,295,-81.5687,30.345
1825,1467,-81.5687,30.345
1826,771,-81.5687,30.345
1827,521,-81.5687,30.345
1828,780,-81.5687,30.345
1829,573,-81.5687,30.345
1830,24196,-81.5687,30.345
1831,350,-81.5687,30.345
1832,6867,-81.5687,30.345
1833,3654,-81.5678,30.3229
1834,959,-81.5678,30.3229
1835,2909,-81.5678,30.3229
1836,4610,-81.5678,30.3229
1837,882,-81.5678,30.3229
1838,3448,-81.5678,30.3229
1839,613,-81.5678,30.3229
1840,1240,-81.5678,30.3229
1841,631,-81.5678,30.3229
1842,1178,-81.5678,30.3229
1843,24196,-81.5678,30.3229
1844,2909,-81.5678,30.3229
1845,12033,-81.5678,30.3229
1846,677,-81.5678,30.3229
1847,1597,-81.5678,30.3229
1848,1565,-81.5678,30.3229
1849,1076,-81.5678,30.3229
1850,1483,-81.5678,30.3229
1851,455,-81.5678,30.3229
1852,5794,-81.5678,30.3229
1853,1500,-81.5664,30.3242
1854,546,-81.5664,30.3242
1855,1374,-81.5664,30.3242
1856,703,-81.5664,30.3242
1857,1119,-81.5664,30.3242
1858,2105,-81.5664,30.3242
1859,1553,-81.5664,30.3242
1860,265,-81.5664,30.3242
1861,414,-81.5664,30.3242
1862,620,-81.5664,30.3242
1863,461,-81.5664,30.3242
1864,1396,-81.5664,30.3242
1865,4611,-81.5664,30.3242
1866,813,-81.5664,30.3242
1867,1112,-81.5664,30.3242
1868,1789,-81.5664,30.3242
1869,1046,-81.5664,30.3242
1870,2224,-81.5664,30.3242
1871,573,-81.5664,30.3242
1872,1723,-81.5664,30.3242
1873,602,-81.5655,30.3456
1874,2755,-81.5655,30.3456
1875,2755,-81.5655,30.3456
1876,908,-81.5655,30.3456
1877,1153,-81.5655,30.3456
1878,3654,-81.5655,30.3456
1879,243,-81.5655,30.3456
1880,1010,-81.5655,30.3456
1881,1414,-81.5655,30.3456
1882,364,-81.5655,30.3456
1883,504,-81.5655,30.3456
1884,3448,-81.5655,30.3456
1885,2603,-81.5655,30.3456
1886,743,-81.5655,30.3456
1887,2481,-81.5655,30.3456
1888,1918,-81.5655,30.3456
1889,3255,-81.5655,30.3456
1890,1670,-81.5655,30.3456
1891,1664,-81.5655,30.3456
1892,10462,-81.5654,30.356
1893,24196,-81.5654,30.356
1894,265,-81.5654,30.356
1895,309,-81.5654,30.356
1896,323,-81.5654,30.356
1897,529,-81.5654,30.356
1898,504,-81.5654,30.356
1899,285,-81.5654,30.356
1900,109,-81.5654,30.356
1901,379,-81.5654,30.356
1902,688,-81.5654,30.356
1903,748,-81.5654,30.356
1904,573,-81.5654,30.356
1905,432,-81.5654,30.356
1906,933,-81.5654,30.356
1907,1296,-81.5654,30.356
1908,24196,-81.5654,30.356
1909,624,-81.5654,30.356
1910,546,-81.5654,30.356
1911,644,-81.5654,30.356
1912,24196,-81.5654,30.356
1913,292,-81.5601,30.3329
1914,480,-81.5601,30.3329
1915,404,-81.5601,30.3329
1916,4610,-81.5601,30.3329
1917,379,-81.5601,30.3329
1918,1782,-81.5601,30.3329
1919,450,-81.5601,30.3329
1920,1310,-81.5601,30.3329
1921,464,-81.5601,30.3329
1922,275,-81.5601,30.3329
1923,388,-81.5601,30.3329
1924,410,-81.5601,30.3329
1925,1334,-81.5601,30.3329
1926,379,-81.5601,30.3329
1927,315,-81.5601,30.3329
1928,780,-81.5601,30.3329
1929,537,-81.5601,30.3329
1930,161,-81.5601,30.3329
1931,605,-81.5601,30.3329
1932,594,-81.5601,30.3329
1933,435,-81.5601,30.3329
1934,134,-81.5599,30.338
1935,461,-81.5599,30.338
1936,2187,-81.5599,30.3381
1937,20,-81.5599,30.3381
1938,1396,-81.5599,30.3381
1939,1354,-81.5599,30.3381
1940,282,-81.5599,30.3381
1941,2481,-81.5599,30.3381
1942,637,-81.5599,30.3381
1943,1178,-81.5599,30.3381
1944,605,-81.5599,30.3381
1945,158,-81.5599,30.3381
1946,933,-81.5599,30.3381
1947,613,-81.5599,30.3381
1948,1250,-81.5599,30.3381
1949,1180,-81.5599,30.3381
1950,1483,-81.5599,30.3381
1951,1450,-81.5599,30.3381
1952,649,-81.5599,30.3381
1953,959,-81.5599,30.3381
1954,2046,-81.5599,30.3381
1955,3448,-81.5599,30.3381
1956,2909,-81.5599,30.3381
1957,780,-81.5599,30.3381
1958,548,-81.5599,30.3381
1959,1076,-81.5599,30.3381
1960,404,-81.5599,30.3381
1961,487,-81.5599,30.3381
1962,487,-81.5599,30.3381
1963,605,-81.5599,30.3381
1964,345,-81.7381,30.3643
1965,379,-81.7348,30.371
1966,86,-81.7348,30.371
1967,223,-81.7348,30.371
1968,958,-81.7348,30.371
1969,581,-81.7348,30.371
1970,1162,-81.7348,30.371
1971,743,-81.7348,30.371
1972,74,-81.7348,30.371
1973,262,-81.7348,30.371
1974,214,-81.7348,30.371
1975,581,-81.7348,30.371
1976,282,-81.7348,30.371
1977,576,-81.7348,30.371
1978,318,-81.7348,30.371
1979,594,-81.7348,30.371
1980,495,-81.7348,30.371
1981,6490,-81.7348,30.371
1982,262,-81.7348,30.371
1983,259,-81.7348,30.371
1984,1607,-81.7348,30.371
1985,315,-81.7348,30.371
1986,379,-81.7348,30.371
1987,3448,-81.7348,30.371
1988,203,-81.7348,30.371
1989,455,-81.7348,30.371
1990,780,-81.7348,30.371
1991,420,-81.7348,30.371
1992,435,-81.7348,30.371
1993,3873,-81.7348,30.371
1994,122,-81.7348,30.371
1995,173,-81.7348,30.371
1996,1467,-81.7348,30.371
1997,1274,-81.7348,30.371
1998,517.2,-81.7346,30.371
1999,2419.6,-81.7346,30.371
2000,933,-81.5801,30.3669
2001,1769.7,-81.58,30.3674
2002,272,-81.5797,30.3656
2003,171,-81.5797,30.3656
2004,546,-81.5797,30.3656
2005,2851,-81.5797,30.3656
2006,487,-81.5797,30.3656
2007,313,-81.5797,30.3656
2008,408,-81.5797,30.3656
2009,1274,-81.5797,30.3656
2010,554,-81.5797,30.3656
2011,2142,-81.5797,30.3656
2012,1725,-81.5797,30.3656
2013,6488,-81.5797,30.3656
2014,1553,-81.5797,30.3656
2015,1210,-81.5797,30.3656
2016,1012,-81.5797,30.3656
2017,404,-81.5797,30.3656
2018,355,-81.5797,30.3656
2019,420,-81.5797,30.3656
2020,496,-81.5797,30.3656
2021,275,-81.5797,30.3656
2022,1860,-81.5797,30.3656
2023,670,-81.5797,30.3656
2024,1658,-81.5797,30.3656
2025,2613,-81.5797,30.3656
2026,2064,-81.5797,30.3656
2027,495,-81.5797,30.3656
2028,631,-81.5797,30.3656
2029,384,-81.5797,30.3656
2030,801,-81.5797,30.3656
2031,473,-81.5797,30.3656
2032,2064,-81.5797,30.3656
2033,1935,-81.5797,30.3656
2034,988,-81.5797,30.3656
2035,410,-81.5797,30.3656
2036,1918,-81.5797,30.3656
2037,987,-81.5797,30.3656
2038,1467,-81.5797,30.3656
2039,512,-81.5797,30.3656
2040,1017,-81.5797,30.3656
2041,1223,-81.5797,30.3656
2042,2098,-81.5797,30.3656
2043,1782,-81.5797,30.3656
2044,2046,-81.5797,30.3656
2045,1050,-81.5797,30.3656
2046,2909,-81.5797,30.3656
2047,1198,-81.5797,30.3656
2048,1658,-81.5797,30.3656
2049,3255,-81.5797,30.3656
2050,1860,-81.5797,30.3656
2051,988,-81.5797,30.3656
2052,1670,-81.5797,30.3656
2053,1620,-81.5797,30.3658
2054,441,-81.5797,30.3658
2055,650,-81.5797,30.3658
2056,355,-81.5797,30.3658
2057,683,-81.5797,30.3658
2058,1230,-81.5797,30.3658
2059,650,-81.5797,30.3658
2060,323,-81.5797,30.3658
2061,697,-81.5797,30.3658
2062,1720,-81.5797,30.3658
2063,2420,-81.5797,30.3658
2064,687,-81.5797,30.3658
2065,1410,-81.5797,30.3658
2066,517,-81.5797,30.3658
2067,1990,-81.5797,30.3658
2068,687,-81.5797,30.3658
2069,489,-81.5794,30.3619
2070,414,-81.5794,30.3619
2071,933,-81.5794,30.3619
2072,529,-81.5794,30.3619
2073,1050,-81.5787,30.3546
2074,933,-81.5787,30.3546
2075,52,-81.5787,30.3546
2076,41,-81.5787,30.3546
2077,41,-81.5787,30.3546
2078,5794,-81.5787,30.3546
2079,4611,-81.5787,30.3546
2080,1178,-81.5787,30.3546
2081,292,-81.5787,30.3546
2082,226,-81.5787,30.3546
2083,3255,-81.5787,30.3546
2084,226,-81.5787,30.3546
2085,96,-81.5787,30.3546
2086,256,-81.5787,30.3546
2087,785,-81.5787,30.3546
2088,605,-81.5787,30.3546
2089,1900,-81.5787,30.3546
2090,738,-81.5787,30.3546
2091,185,-81.5787,30.3546
2092,187,-81.5787,30.3546
2093,110,-81.5787,30.3546
2094,24196,-81.5787,30.3546
2095,537,-81.5787,30.3546
2096,2187,-81.5787,30.3546
2097,538,-81.5787,30.3546
2098,30,-81.5787,30.3546
2099,74,-81.5787,30.3546
2100,399,-81.5787,30.3546
2101,1782,-81.5787,30.3546
2102,173,-81.5787,30.3546
2103,1918,-81.5787,30.3546
2104,4884,-81.5787,30.3546
2105,625,-81.5787,30.3546
2106,2481,-81.5787,30.3546
2107,2014,-81.5787,30.3546
2108,161,-81.5787,30.3546
2109,1376,-81.5787,30.3546
2110,2142,-81.5787,30.3546
2111,2187,-81.5787,30.3546
2112,1430,-81.5787,30.3546
2113,987,-81.5787,30.3546
2114,4611,-81.5787,30.3546
2115,520,-81.5787,30.3546
2116,305,-81.5787,30.3546
2117,2014,-81.5787,30.3546
2118,5794,-81.5787,30.3546
2119,203,-81.5787,30.3546
2120,75,-81.5787,30.3546
2121,1850,-81.5787,30.3546
2122,145,-81.5787,30.3546
2123,2360,-81.6494,30.3638
2124,908,-81.6436,30.3646
2125,583,-81.6436,30.3646
2126,487,-81.6436,30.3646
2127,275,-81.6436,30.3646
2128,529,-81.6436,30.3646
2129,2282,-81.6436,30.3646
2130,3873,-81.6436,30.3646
2131,1354,-81.6436,30.3646
2132,9804,-81.6436,30.3646
2133,857,-81.6436,30.3646
2134,1576,-81.6436,30.3646
2135,2187,-81.6436,30.3646
2136,933,-81.6436,30.3646
2137,706,-81.6436,30.3646
2138,1483,-81.6436,30.3646
2139,457,-81.6436,30.3646
2140,428,-81.6436,30.3646
2141,1467,-81.6436,30.3646
2142,384,-81.6436,30.3646
2143,1860,-81.6436,30.3646
2144,712,-81.6436,30.3646
2145,464,-81.6436,30.3646
2146,650,-81.6436,30.3646
2147,1409,-81.6436,30.3646
2148,855,-81.6436,30.3646
2149,1198,-81.6436,30.3646
2150,24196,-81.6436,30.3646
2151,1396,-81.6436,30.3646
2152,2224,-81.6396,30.3716
2153,1198,-81.6396,30.3716
2154,41,-81.6396,30.3716
2155,24196,-81.6396,30.3716
2156,12033,-81.6396,30.3716
2157,2014,-81.6396,30.3716
2158,4360,-81.6396,30.3716
2159,677,-81.6396,30.3716
2160,327,-81.7462,30.3708
2161,1785,-81.7462,30.3708
2162,109,-81.7462,30.3708
2163,285,-81.7462,30.3708
2164,262,-81.7462,30.3708
2165,241,-81.7462,30.3708
2166,1046,-81.7462,30.3708
2167,342,-81.7462,30.3708
2168,691,-81.7462,30.3708
2169,368,-81.7462,30.3708
2170,187,-81.7462,30.3708
2171,487,-81.7462,30.3708
2172,336,-81.7462,30.3708
2173,121,-81.7462,30.3708
2174,135,-81.7462,30.3708
2175,318,-81.7462,30.3708
2176,727,-81.7462,30.3708
2177,341,-81.7462,30.3708
2178,175,-81.7462,30.3708
2179,213,-81.7462,30.3708
2180,683,-81.7462,30.3708
2181,1291,-81.7462,30.3708
2182,959,-81.7462,30.3708
2183,3448,-81.7462,30.3708
2184,7270,-81.7462,30.3708
2185,218,-81.7462,30.3708
2186,97,-81.7462,30.3708
2187,110,-81.7118,30.4388
2188,645,-81.7102,30.4276
2189,529,-81.7102,30.4276
2190,504,-81.7102,30.4276
2191,473,-81.7102,30.4276
2192,2909,-81.7102,30.4276
2193,776,-81.7102,30.4276
2194,1722,-81.7102,30.4276
2195,880,-81.7102,30.4276
2196,1421,-81.7102,30.4276
2197,1050,-81.7102,30.4276
2198,960,-81.7102,30.4276
2199,2851,-81.7102,30.4276
2200,8164,-81.7102,30.4276
2201,537,-81.7102,30.4276
2202,3873,-81.7102,30.4276
2203,1597,-81.7102,30.4276
2204,538,-81.7102,30.4276
2205,613.1,-81.7102,30.4276
2206,435,-81.7102,30.4276
2207,3243,-81.7102,30.4276
2208,2481,-81.7102,30.4276
2209,501.2,-81.7102,30.4276
2210,1374,-81.7102,30.4276
2211,2187,-81.7102,30.4276
2212,1725,-81.7102,30.4276
2213,388,-81.5681,30.428
2214,712,-81.5681,30.428
2215,1842,-81.5656,30.4344
2216,1664,-81.5656,30.4344
2217,833,-81.5656,30.4344
2218,262,-81.5656,30.4344
2219,663,-81.5656,30.4344
2220,450,-81.5656,30.4344
2221,780,-81.5656,30.4344
2222,1210,-81.5656,30.4344
2223,1782,-81.5656,30.4344
2224,309,-81.5656,30.4344
2225,990,-81.5656,30.4344
2226,150,-81.5656,30.4344
2227,121,-81.5656,30.4344
2228,85,-81.5656,30.4344
2229,404,-81.5656,30.4344
2230,789,-81.5656,30.4344
2231,1250,-81.5656,30.4344
2232,309,-81.5656,30.4344
2233,52,-81.5656,30.4344
2234,63,-81.5656,30.4344
2235,331,-81.5656,30.4344
2236,1401,-81.5656,30.4344
2237,4350,-81.5656,30.4344
2238,3260,-81.5656,30.4344
2239,3076,-81.5656,30.4344
2240,933,-81.5656,30.4344
2241,789,-81.5656,30.4344
2242,1050,-81.5656,30.4344
2243,2420,-81.5656,30.4344
2244,1150,-81.5656,30.4344
2245,1050,-81.5656,30.4344
2246,1071,-81.5656,30.4344
2247,2420,-81.5656,30.4344
2248,1300,-81.5656,30.4344
2249,435,-81.5656,30.4344
2250,670,-81.5656,30.4344
2251,488,-81.5656,30.4344
2252,1550,-81.5656,30.4344
2253,411,-81.5656,30.4344
2254,171,-81.5656,30.4344
2255,1730,-81.5656,30.4344
2256,216,-81.5656,30.4344
2257,4352,-81.5656,30.4344
2258,1730,-81.5656,30.4344
2259,980,-81.5656,30.4344
2260,1050,-81.5656,30.4344
2261,2420,-81.5656,30.4344
2262,1918,-81.5656,30.4344
2263,142,-81.5656,30.4344
2264,461,-81.5656,30.4344
2265,1410,-81.5656,30.4344
2266,2420,-81.5656,30.4344
2267,8664,-81.5656,30.4344
2268,7700,-81.5656,30.4344
2269,579,-81.5656,30.4344
2270,1200,-81.5656,30.4344
2271,1860,-81.5656,30.4344
2272,2851,-81.5656,30.4344
2273,712,-81.5656,30.4344
2274,408,-81.5656,30.4344
2275,262,-81.5656,30.4344
2276,414,-81.5656,30.4344
2277,1172,-81.5656,30.4344
2278,291,-81.5656,30.4344
2279,19863,-81.5656,30.4344
2280,727,-81.5656,30.4344
2281,3448,-81.5656,30.4344
2282,3282,-81.5656,30.4344
2283,9804,-81.5656,30.4344
2284,1850,-81.5656,30.4344
2285,24196,-81.5656,30.4344
2286,1043,-81.5656,30.4344
2287,1576,-81.5656,30.4344
2288,2143,-81.5656,30.4344
2289,658.8,-81.5656,30.4344
2290,435.2,-81.5656,30.4344
2291,345,-81.5656,30.4344
2292,241,-81.5656,30.4344
2293,1670,-81.5656,30.4344
2294,613,-81.5656,30.4344
2295,1334,-81.5656,30.4344
2296,231,-81.5656,30.4344
